team,opponent,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,penalty_minutes,home,win,loss,goal_diff,xg_diff
ethiopia,mongolia,0,3,1.9525000000000001,2.2269,20,24,22,0,0,1,-3,-0.2744
peru,netherlands,2,1,2.6084,2.3668,26,20,12,0,1,0,1,0.24160000000000004
mexico,indonesia,3,2,3.4042,2.3110999999999997,30,26,16,0,1,0,1,1.0931000000000002
india,new_zealand,2,1,2.038,2.9176,21,24,18,0,1,0,1,-0.8796000000000004
canada,pakistan,7,1,3.3773999999999997,2.1158,29,21,8,0,1,0,6,1.2615999999999996
switzerland,germany,1,5,2.1831,3.0962,23,26,21,0,0,1,-4,-0.9131
china,singapore,4,5,2.5063,3.4767,21,30,14,0,0,1,-1,-0.9704000000000002
france,oman,3,2,2.553,3.1718,22,25,14,0,1,0,1,-0.6188000000000002
usa,mongolia,4,1,3.4551,3.4813,32,36,14,0,1,0,3,-0.026200000000000223
uk,iceland,4,1,3.8576,1.7496,31,18,6,0,1,0,3,2.108
serbia,guatemala,4,3,2.9298,2.9785,31,26,10,0,1,0,1,-0.048699999999999743
saudi_arabia,brazil,1,2,1.7972000000000001,2.9438,21,25,10,0,0,1,-1,-1.1465999999999998
panama,south_korea,3,2,2.705,3.0815,22,32,4,0,1,0,1,-0.37650000000000006
brazil,rwanda,4,1,3.3905,2.2401,26,26,8,0,1,0,3,1.1503999999999999
serbia,pakistan,1,3,2.9617,3.3975999999999997,25,30,14,0,0,1,-2,-0.43589999999999973
germany,india,4,3,3.2087,3.334,28,33,6,0,1,0,1,-0.1253000000000002
ethiopia,panama,0,3,1.7566,3.9949,21,32,20,0,0,1,-3,-2.2382999999999997
saudi_arabia,morocco,1,5,2.1349,4.5182,24,34,24,0,0,1,-4,-2.3833
oman,indonesia,4,2,2.8363,1.9353,24,18,16,0,1,0,2,0.901
germany,philippines,2,3,3.0562,3.4831,27,29,10,0,0,1,-1,-0.42689999999999984
china,peru,3,4,2.0259,2.1016,15,23,8,0,0,1,-1,-0.07569999999999988
kazakhstan,netherlands,0,4,1.8367,3.932,22,33,8,0,0,1,-4,-2.0953
philippines,new_zealand,4,3,2.2580999999999998,3.6296,22,32,14,0,1,0,1,-1.3715000000000002
iceland,usa,5,4,3.3285,3.2316000000000003,29,26,8,0,1,0,1,0.09689999999999976
uk,thailand,3,2,3.7466,4.1584,36,30,18,0,1,0,1,-0.4118000000000004
mexico,switzerland,0,4,2.5078,2.6332,27,25,18,0,0,1,-4,-0.12539999999999996
mongolia,guatemala,2,3,1.9074,3.4797000000000002,21,34,14,0,0,1,-1,-1.5723000000000003
canada,france,5,6,2.3762,5.0809,24,37,16,0,0,1,-1,-2.7047
south_korea,vietnam,3,6,3.1452,2.3672,29,19,16,0,0,1,-3,0.778
uae,singapore,5,4,3.468,3.2137000000000002,32,33,12,0,1,0,1,0.25429999999999975
panama,iceland,3,2,3.8994,1.929,33,20,8,0,1,0,1,1.9704
rwanda,pakistan,0,7,2.8363,4.3201,25,38,10,0,0,1,-7,-1.4838
serbia,morocco,3,2,2.6961,4.8748000000000005,28,37,24,0,1,0,1,-2.1787000000000005
india,saudi_arabia,1,2,3.9941,5.114,42,48,29,0,0,1,-1,-1.1199
switzerland,panama,1,5,1.7688,2.5375,20,24,10,0,0,1,-4,-0.7687000000000002
oman,usa,5,4,3.5262,3.7781000000000002,33,32,26,0,1,0,1,-0.25190000000000046
china,ethiopia,1,2,2.5493,2.825,22,26,12,0,0,1,-1,-0.27570000000000006
indonesia,germany,5,0,2.7837,3.138,28,25,6,0,1,0,5,-0.35429999999999984
philippines,vietnam,3,2,2.3453,4.8235,21,40,16,0,1,0,1,-2.4782
mongolia,iceland,2,4,2.2721,2.1243,20,20,14,0,0,1,-2,0.14780000000000015
uk,netherlands,2,3,2.9322,4.6165,27,39,12,0,0,1,-1,-1.6843000000000004
france,netherlands,3,5,3.3245,3.6959999999999997,30,32,16,0,0,1,-2,-0.3714999999999997
uae,new_zealand,1,9,1.6516,4.5079,16,40,14,0,0,1,-8,-2.8563
guatemala,thailand,2,3,3.1948000000000003,2.1063,29,23,4,0,0,1,-1,1.0885000000000002
france,kazakhstan,3,2,2.7651,2.2686,25,21,12,0,1,0,1,0.4964999999999997
mexico,south_korea,6,7,3.3427000000000002,2.9086,29,30,20,0,0,1,-1,0.4341000000000004
canada,singapore,2,0,3.5915999999999997,3.7405,31,34,14,0,1,0,2,-0.14890000000000025
brazil,peru,1,7,1.822,4.5245,16,34,22,0,0,1,-6,-2.7024999999999997
vietnam,guatemala,6,4,3.0422000000000002,4.7665,37,38,10,0,1,0,2,-1.7242999999999995
germany,brazil,2,3,2.2261,2.8657,21,23,8,0,0,1,-1,-0.6395999999999997
china,south_korea,0,5,2.5414,3.7837,25,37,16,0,0,1,-5,-1.2423000000000002
indonesia,usa,3,4,3.2391,3.1075,28,26,10,0,0,1,-1,0.13160000000000016
kazakhstan,uae,1,2,1.6049,2.5628,20,22,10,0,0,1,-1,-0.9579000000000002
germany,guatemala,5,0,3.6792,3.3745,33,30,6,0,1,0,5,0.30469999999999997
thailand,ethiopia,4,5,4.3661,3.6887999999999996,33,32,16,0,0,1,-1,0.6773000000000007
india,philippines,0,1,2.0867,1.5581,25,16,10,0,0,1,-1,0.5286
rwanda,morocco,1,2,3.5895,2.8539,37,31,16,0,0,1,-1,0.7356000000000003
pakistan,vietnam,5,4,4.9761,2.6383,39,20,26,0,1,0,1,2.3377999999999997
singapore,saudi_arabia,2,3,1.9513,2.8085,21,27,4,0,0,1,-1,-0.8572
oman,netherlands,0,5,2.3044,4.7095,22,34,30,0,0,1,-5,-2.4051000000000005
iceland,uk,3,4,2.5679,3.3806,23,26,23,0,0,1,-1,-0.8127
china,france,3,2,4.0988999999999995,4.1718,34,35,18,0,1,0,1,-0.07290000000000063
panama,serbia,3,4,3.5258000000000003,3.6369,35,31,19,0,0,1,-1,-0.11109999999999953
singapore,vietnam,2,3,4.2133,3.9971,36,33,16,0,0,1,-1,0.21620000000000017
mongolia,peru,3,4,1.8697000000000001,4.231,20,34,16,0,0,1,-1,-2.3613
canada,brazil,3,4,3.6871,3.1611000000000002,33,24,8,0,0,1,-1,0.5259999999999998
new_zealand,kazakhstan,0,4,2.4169,3.2393,21,24,30,0,0,1,-4,-0.8224
mexico,uae,3,5,3.1319000000000004,3.0946000000000002,32,27,20,0,0,1,-2,0.03730000000000011
switzerland,south_korea,3,4,2.7025,4.6415,24,41,18,0,0,1,-1,-1.9389999999999996
usa,peru,1,5,2.9464,3.0049,25,29,10,0,0,1,-4,-0.058499999999999996
switzerland,china,4,9,2.7106,4.099600000000001,27,34,16,0,0,1,-5,-1.3890000000000007
pakistan,saudi_arabia,7,2,4.0476,2.2331,36,18,16,0,1,0,5,1.8145000000000002
mexico,rwanda,3,0,3.1818,2.8918,26,28,16,0,1,0,3,0.29000000000000004
guatemala,uk,0,4,1.6284,4.1996,17,38,16,0,0,1,-4,-2.5712
canada,peru,1,2,1.4348,2.0354,14,21,10,0,0,1,-1,-0.6006
thailand,serbia,3,5,3.507,2.955,30,31,14,0,0,1,-2,0.552
philippines,india,4,3,3.5682,3.8184,33,42,10,0,1,0,1,-0.2502
oman,kazakhstan,1,0,2.2207,2.3177,19,22,10,0,1,0,1,-0.09699999999999998
indonesia,morocco,3,2,2.753,2.8825,35,24,32,0,1,0,1,-0.12949999999999973
ethiopia,singapore,7,4,2.8799,3.6106,27,27,20,0,1,0,3,-0.7306999999999997
south_korea,new_zealand,5,6,4.0871,2.5781,37,24,12,0,0,1,-1,1.5090000000000003
vietnam,france,2,3,1.8258,5.1015999999999995,16,33,20,0,0,1,-1,-3.2757999999999994
mongolia,uae,1,0,1.7121,3.0841,20,28,18,0,1,0,1,-1.3719999999999999
panama,germany,3,7,2.3964,3.1995,21,27,12,0,0,1,-4,-0.8031000000000001
canada,netherlands,2,6,2.4326000000000003,3.2975,22,28,14,0,0,1,-4,-0.8648999999999996
uae,rwanda,2,3,2.0807,2.6279,20,28,6,0,0,1,-1,-0.5471999999999997
iceland,brazil,0,8,0.5651,5.513999999999999,8,42,22,0,0,1,-8,-4.948899999999999
rwanda,thailand,1,2,1.806,1.7168,19,15,8,0,0,1,-1,0.08919999999999995
usa,oman,3,5,3.4273,4.4731000000000005,28,34,18,0,0,1,-2,-1.0458000000000007
philippines,mongolia,2,1,3.4912,1.5090999999999999,36,17,4,0,1,0,1,1.9821000000000002
singapore,pakistan,0,2,2.5459,3.908,22,33,14,0,0,1,-2,-1.3620999999999999
guatemala,china,0,3,1.7144,3.0782,20,28,14,0,0,1,-3,-1.3638
panama,indonesia,1,2,2.608,2.4142,22,22,14,0,0,1,-1,0.19379999999999997
peru,iceland,5,6,3.3603,4.3378,37,39,18,0,0,1,-1,-0.9774999999999996
serbia,germany,5,2,2.5412,3.669,25,33,14,0,1,0,3,-1.1278000000000001
switzerland,mexico,6,3,2.3634,2.1758,23,22,12,0,1,0,3,0.18759999999999977
china,oman,4,5,2.0905,3.6321,19,33,18,0,0,1,-1,-1.5415999999999999
kazakhstan,canada,1,4,1.682,3.865,14,27,20,0,0,1,-3,-2.1830000000000003
france,uk,1,2,2.9406,1.7785,25,14,6,0,0,1,-1,1.1621
uae,morocco,4,0,3.67,1.5499,38,15,14,0,1,0,4,2.1201
ethiopia,new_zealand,2,4,1.3914,3.8055,15,30,29,0,0,1,-2,-2.4141
vietnam,saudi_arabia,3,4,3.0455,2.7808,31,23,10,0,0,1,-1,0.26469999999999994
netherlands,south_korea,7,2,2.903,2.8756,26,27,14,0,1,0,5,0.02740000000000009
guatemala,rwanda,2,1,2.2264,2.0141,23,23,6,0,1,0,1,0.21229999999999993
serbia,mongolia,0,2,3.3718,1.3989,30,17,16,0,0,1,-2,1.9728999999999999
philippines,saudi_arabia,2,3,1.748,2.8243,20,24,12,0,0,1,-1,-1.0763
panama,thailand,0,3,2.5473,3.7393,26,29,12,0,0,1,-3,-1.1920000000000002
singapore,china,4,3,2.7965,3.2329,27,28,8,0,1,0,1,-0.4363999999999999
saudi_arabia,philippines,2,1,2.6724,3.0126,24,30,12,0,1,0,1,-0.34019999999999984
morocco,ethiopia,4,6,4.7382,3.6764,45,35,18,0,0,1,-2,1.0617999999999999
indonesia,china,3,4,2.704,2.8122,34,23,8,0,0,1,-1,-0.10819999999999963
new_zealand,india,3,4,2.0903,3.0976,21,25,14,0,0,1,-1,-1.0072999999999999
pakistan,south_korea,1,3,2.7544,3.5067000000000004,23,31,20,0,0,1,-2,-0.7523000000000004
peru,switzerland,3,1,2.2523,1.0268,26,13,8,0,1,0,2,1.2255
oman,uk,3,2,3.1031,4.8595,25,34,14,0,1,0,1,-1.7563999999999997
germany,france,3,2,2.6824,3.2045,24,25,20,0,1,0,1,-0.5221
kazakhstan,usa,1,5,2.5308,2.7857000000000003,23,23,6,0,0,1,-4,-0.2549000000000001
brazil,canada,4,0,3.5254,2.3635,26,25,12,0,1,0,4,1.1618999999999997
vietnam,iceland,2,1,2.1307,2.9972999999999996,21,22,16,0,1,0,1,-0.8665999999999996
ethiopia,serbia,3,4,3.077,2.4779,26,21,16,0,0,1,-1,0.5991
singapore,mexico,4,3,2.6647,4.4604,22,31,16,0,1,0,1,-1.7957
uae,netherlands,0,2,2.8615,2.5116,32,26,6,0,0,1,-2,0.3498999999999999
singapore,thailand,7,2,3.9341999999999997,3.465,31,28,16,0,1,0,5,0.46919999999999984
serbia,ethiopia,4,3,3.5224,4.8349,36,36,16,0,1,0,1,-1.3125
philippines,saudi_arabia,2,1,1.8221,3.0806,19,23,12,0,1,0,1,-1.2585
france,usa,4,3,3.1835,3.1607000000000003,30,24,16,0,1,0,1,0.02279999999999971
india,peru,2,1,4.9612,2.7498,49,29,16,0,1,0,1,2.2114
germany,south_korea,1,6,1.8164,3.6563,17,33,6,0,0,1,-5,-1.8398999999999999
uae,kazakhstan,2,3,2.1355999999999997,1.8359,18,22,6,0,0,1,-1,0.29969999999999963
iceland,indonesia,2,1,1.7971,2.2208,16,22,10,0,1,0,1,-0.4237000000000002
panama,india,1,5,1.628,3.7183,19,33,16,0,0,1,-4,-2.0903
rwanda,switzerland,0,1,3.4107,1.4919,32,14,10,0,0,1,-1,1.9187999999999998
pakistan,canada,1,4,3.633,3.8896,30,30,20,0,0,1,-3,-0.25660000000000016
china,uk,2,3,3.0324,2.8324,26,23,10,0,0,1,-1,0.20000000000000018
panama,new_zealand,2,0,2.8912999999999998,2.7580999999999998,26,23,8,0,1,0,2,0.13319999999999999
guatemala,vietnam,3,2,1.9435,3.1336,18,32,12,0,1,0,1,-1.1901
netherlands,morocco,2,0,2.4356,2.1599,24,24,14,0,1,0,2,0.27570000000000006
brazil,mongolia,0,2,4.6061,1.2823,35,17,12,0,0,1,-2,3.3237999999999994
thailand,south_korea,5,4,5.0622,2.0091,35,23,6,0,1,0,1,3.0530999999999997
morocco,uk,4,3,3.4008000000000003,4.0728,30,40,10,0,1,0,1,-0.6719999999999997
rwanda,china,4,3,2.0557,2.7374,25,25,8,0,1,0,1,-0.6817000000000002
switzerland,pakistan,1,2,2.1224,3.6781,24,30,18,0,0,1,-1,-1.5557000000000003
mongolia,new_zealand,0,3,1.3809,2.51,17,19,10,0,0,1,-3,-1.1290999999999998
usa,pakistan,1,7,1.6213,5.7939,16,42,20,0,0,1,-6,-4.1726
saudi_arabia,vietnam,3,2,3.5058,2.9167,29,28,18,0,1,0,1,0.5890999999999997
peru,oman,5,1,3.747,2.444,27,25,8,0,1,0,4,1.303
ethiopia,mexico,3,5,2.9167,2.6978,31,27,10,0,0,1,-2,0.2189000000000001
kazakhstan,indonesia,1,3,2.3495,2.3411,24,20,8,0,0,1,-2,0.008399999999999963
iceland,panama,1,2,1.8935,2.4765,18,21,14,0,0,1,-1,-0.5830000000000002
serbia,singapore,3,1,3.8814,2.0827,29,21,8,0,1,0,2,1.7987000000000002
switzerland,france,3,2,2.1766,2.0327,23,19,8,0,1,0,1,0.14389999999999992
uae,guatemala,1,0,1.2919,2.9425,20,24,20,0,1,0,1,-1.6505999999999998
kazakhstan,morocco,4,1,2.8609,3.2091000000000003,24,27,13,0,1,0,3,-0.3482000000000003
india,canada,3,0,2.7071,1.9556,25,17,20,0,1,0,3,0.7515000000000001
brazil,philippines,3,2,2.2004,3.8844999999999996,20,34,18,0,1,0,1,-1.6840999999999995
germany,netherlands,1,3,2.8981000000000003,3.6208,24,28,18,0,0,1,-2,-0.7226999999999997
china,usa,1,2,4.2211,3.1759,34,25,16,0,0,1,-1,1.0452
thailand,saudi_arabia,0,2,4.2356,1.7490999999999999,35,19,10,0,0,1,-2,2.4865
pakistan,kazakhstan,3,2,3.7258999999999998,2.6546000000000003,31,23,10,0,1,0,1,1.0712999999999995
singapore,peru,1,2,3.2274,2.3776,22,24,6,0,0,1,-1,0.8497999999999997
panama,germany,3,2,2.416,3.1,21,25,10,0,1,0,1,-0.6840000000000002
morocco,indonesia,1,2,2.8529,4.1171,30,43,18,0,0,1,-1,-1.2641999999999998
guatemala,india,0,7,2.5450999999999997,3.4584,28,35,18,0,0,1,-7,-0.9133000000000004
uk,usa,1,2,3.0697,4.1215,27,33,18,0,0,1,-1,-1.0518
rwanda,mongolia,3,2,1.81,2.9347,19,26,31,0,1,0,1,-1.1246999999999998
mexico,new_zealand,1,3,2.751,1.55,21,15,20,0,0,1,-2,1.2009999999999998
ethiopia,france,3,4,2.3181000000000003,3.4199,22,31,14,0,0,1,-1,-1.1018
vietnam,oman,2,6,3.3817,3.5255,26,27,18,0,0,1,-4,-0.14380000000000015
canada,serbia,0,2,2.0147,3.1951,22,30,6,0,0,1,-2,-1.1804000000000001
philippines,iceland,1,2,1.5979,3.373,18,28,8,0,0,1,-1,-1.7751000000000001
uae,switzerland,2,4,2.2233,1.9747,21,25,10,0,0,1,-2,0.24860000000000015
south_korea,brazil,2,4,2.1219,3.6497,25,26,22,0,0,1,-2,-1.5278
germany,saudi_arabia,5,2,2.6275,2.2473,25,18,10,0,1,0,3,0.38019999999999987
uae,morocco,3,2,1.6939,5.3136,21,49,18,0,1,0,1,-3.6197
iceland,indonesia,1,3,2.4622,2.473,22,25,14,0,0,1,-2,-0.010799999999999699
serbia,uk,3,8,2.302,6.1366,20,40,32,0,0,1,-5,-3.8345999999999996
netherlands,thailand,2,3,2.4674,2.4822,24,24,8,0,0,1,-1,-0.014800000000000146
new_zealand,rwanda,2,3,2.1,2.6924,18,23,12,0,0,1,-1,-0.5924
philippines,pakistan,0,3,2.5841,1.9426,24,18,4,0,0,1,-3,0.6414999999999997
france,oman,1,2,3.0933,3.5457,26,29,13,0,0,1,-1,-0.4523999999999999
usa,singapore,3,2,3.6705,2.8571,32,26,14,0,1,0,1,0.8134000000000001
indonesia,panama,1,4,2.7661,2.8447,25,26,2,0,0,1,-3,-0.07860000000000023
south_korea,mexico,3,1,2.708,3.4508,29,32,10,0,1,0,2,-0.7427999999999999
india,guatemala,3,4,2.383,3.0295,29,27,16,0,0,1,-1,-0.6465000000000001
china,iceland,2,1,3.012,2.4972000000000003,25,21,16,0,1,0,1,0.5147999999999997
germany,south_korea,1,2,2.9174,2.6077,26,20,14,0,0,1,-1,0.3097000000000003
brazil,switzerland,3,1,2.5083,2.0236,23,23,22,0,1,0,2,0.48470000000000013
mongolia,kazakhstan,4,0,3.6951,2.9253,31,27,12,0,1,0,4,0.7698
vietnam,ethiopia,3,4,1.7962,2.9949,18,25,16,0,0,1,-1,-1.1986999999999999
pakistan,india,3,4,5.8885000000000005,2.5717999999999996,47,25,20,0,0,1,-1,3.316700000000001
china,saudi_arabia,2,1,1.7711,1.8176,16,16,12,0,1,0,1,-0.04650000000000021
uk,peru,0,2,2.2151,2.5335,20,23,14,0,0,1,-2,-0.3184
morocco,iceland,3,4,2.0201,2.0823,22,23,16,0,0,1,-1,-0.062200000000000255
canada,serbia,0,3,2.7091,2.8027,28,22,10,0,0,1,-3,-0.09360000000000035
germany,kazakhstan,4,3,2.0100000000000002,2.6103,17,23,16,0,1,0,1,-0.6002999999999998
oman,rwanda,1,3,2.1962,3.6111,21,32,14,0,0,1,-2,-1.4148999999999998
mongolia,mexico,2,3,1.9511,3.7579,23,32,8,0,0,1,-1,-1.8067999999999997
usa,south_korea,3,2,3.6302,3.9814,29,35,16,0,1,0,1,-0.35119999999999996
new_zealand,guatemala,6,5,2.5315,4.4301,31,32,17,0,1,0,1,-1.8986000000000005
mexico,panama,3,2,3.2837,3.9619,25,35,10,0,1,0,1,-0.6781999999999999
philippines,brazil,2,3,3.3356999999999997,3.7342,35,27,16,0,0,1,-1,-0.3985000000000003
ethiopia,vietnam,1,0,2.6974,2.3203,24,22,10,0,1,0,1,0.3771
switzerland,uae,2,1,2.1396,3.1114,25,31,16,0,1,0,1,-0.9718
netherlands,indonesia,3,5,3.3346,2.9732,28,31,10,0,0,1,-2,0.36140000000000017
singapore,france,3,2,2.9067,3.3266999999999998,23,27,14,0,1,0,1,-0.41999999999999993
thailand,mongolia,4,1,3.1867,1.2278,27,15,20,0,1,0,3,1.9589
rwanda,saudi_arabia,3,2,2.9493,2.7219,28,22,16,0,1,0,1,0.22739999999999982
thailand,guatemala,6,3,4.4458,2.9314999999999998,37,28,14,0,1,0,3,1.5143000000000004
uae,thailand,2,8,1.8963999999999999,5.4049,20,37,20,0,0,1,-6,-3.5084999999999997
panama,usa,3,4,3.6516,3.2987,34,29,12,0,0,1,-1,0.3529
new_zealand,oman,5,4,3.1324,3.2493,25,26,22,0,1,0,1,-0.11689999999999978
serbia,germany,5,4,3.4021,3.9779999999999998,27,32,10,0,1,0,1,-0.5758999999999999
peru,morocco,6,1,2.3767,2.5317000000000003,32,27,4,0,1,0,5,-0.15500000000000025
pakistan,singapore,6,3,3.3308999999999997,2.4403,29,21,16,0,1,0,3,0.8905999999999996
india,indonesia,1,4,2.8245999999999998,2.5719,32,26,14,0,0,1,-3,0.2526999999999999
guatemala,kazakhstan,5,1,3.6878,1.3452,34,21,8,0,1,0,4,2.3426
switzerland,china,0,4,1.1465,3.6063,13,33,6,0,0,1,-4,-2.4598
philippines,mexico,4,3,1.8762999999999999,3.603,17,33,8,0,1,0,1,-1.7267000000000003
netherlands,ethiopia,1,3,2.0778,2.3194999999999997,21,24,10,0,0,1,-2,-0.2416999999999998
vietnam,canada,0,4,1.0903,2.8871,12,23,19,0,0,1,-4,-1.7968000000000002
iceland,mongolia,3,2,3.0392,3.3138,25,36,10,0,1,0,1,-0.27459999999999996
france,vietnam,3,4,2.5049,2.6830000000000003,19,23,8,0,0,1,-1,-0.17810000000000015
uk,netherlands,0,1,2.0525,1.4183000000000001,20,13,2,0,0,1,-1,0.6342000000000001
canada,brazil,3,5,2.1817,3.3882,23,28,8,0,0,1,-2,-1.2064999999999997
ethiopia,south_korea,4,5,3.4455,3.0051,32,31,20,0,0,1,-1,0.4403999999999999
india,uk,3,8,2.5987999999999998,4.2677,26,34,16,0,0,1,-5,-1.6688999999999998
saudi_arabia,panama,4,3,3.834,4.1528,31,30,20,0,1,0,1,-0.3188
morocco,china,1,6,1.7969,4.4168,21,41,8,0,0,1,-5,-2.6199000000000003
canada,germany,4,1,2.526,2.5235,25,23,10,0,1,0,3,0.0024999999999999467
indonesia,serbia,5,3,2.9625,2.5208,33,20,8,0,1,0,2,0.4417
brazil,singapore,5,2,4.6209999999999996,2.1128,32,25,4,0,1,0,3,2.5081999999999995
new_zealand,singapore,1,3,3.1022,2.0721,28,18,6,0,0,1,-2,1.0301
peru,kazakhstan,6,2,3.4367,1.7119,28,18,10,0,1,0,4,1.7248
south_korea,philippines,0,4,3.0587,2.0476,26,21,8,0,0,1,-4,1.0110999999999999
rwanda,iceland,7,6,3.9753,5.1684,41,44,20,0,1,0,1,-1.1931000000000003
thailand,mongolia,5,4,4.5016,2.5089,39,27,20,0,1,0,1,1.9926999999999997
switzerland,ethiopia,4,5,3.4667,1.6962,32,19,6,0,0,1,-1,1.7705
netherlands,oman,4,5,5.2163,4.5706999999999995,43,37,14,0,0,1,-1,0.6456000000000008
mexico,guatemala,4,2,3.2526,3.2978,32,35,6,0,1,0,2,-0.04519999999999991
vietnam,pakistan,1,2,2.4657999999999998,2.9072,23,24,8,0,0,1,-1,-0.44140000000000024
brazil,usa,2,5,2.3741,2.1725,20,20,17,0,0,1,-3,0.2016
netherlands,new_zealand,5,3,2.3286,2.1757,21,23,4,0,1,0,2,0.1528999999999998
france,uae,4,3,3.0961,2.3526,28,22,12,0,1,0,1,0.7435
china,usa,9,2,3.5189,2.6222,29,27,10,0,1,0,7,0.8967
ethiopia,pakistan,2,1,2.8329,2.803,24,24,22,0,1,0,1,0.029900000000000038
guatemala,saudi_arabia,1,0,2.2143,2.2762000000000002,21,22,14,0,1,0,1,-0.061900000000000066
peru,south_korea,4,5,3.0094,2.8503,28,27,20,0,0,1,-1,0.15910000000000002
kazakhstan,rwanda,3,8,3.3668,3.606,27,27,14,0,0,1,-5,-0.23919999999999986
india,mongolia,0,1,2.0798,1.332,20,16,8,0,0,1,-1,0.7478
uae,indonesia,1,5,2.0766,2.2849,22,28,8,0,0,1,-4,-0.20829999999999993
switzerland,morocco,1,2,1.9606,1.5887,24,16,15,0,0,1,-1,0.3718999999999999
mexico,thailand,3,4,1.7067999999999999,2.5609,20,21,12,0,0,1,-1,-0.8541000000000003
france,peru,0,4,1.4355,2.8289,15,24,12,0,0,1,-4,-1.3934
uk,oman,1,3,3.1797,3.1128,24,27,10,0,0,1,-2,0.06689999999999996
vietnam,panama,1,6,2.0166999999999997,4.0606,19,29,12,0,0,1,-5,-2.0439000000000003
canada,new_zealand,3,4,2.8192,3.2265,20,24,18,0,0,1,-1,-0.4073000000000002
serbia,philippines,2,1,3.5952,2.6524,37,31,6,0,1,0,1,0.9428000000000001
france,germany,3,5,4.4378,3.1249000000000002,32,26,10,0,0,1,-2,1.3129
brazil,netherlands,0,3,1.7504,2.2875,18,18,18,0,0,1,-3,-0.5371000000000001
singapore,iceland,5,3,2.4371,3.4948,24,28,15,0,1,0,2,-1.0577
thailand,iceland,3,4,4.4952,2.0076,34,19,25,0,0,1,-1,2.4875999999999996
canada,morocco,1,2,2.1975000000000002,1.8632,25,19,8,0,0,1,-1,0.33430000000000026
indonesia,rwanda,0,3,0.8347,2.6261,10,25,14,0,0,1,-3,-1.7914
india,thailand,2,3,3.7453,3.4001,34,26,12,0,0,1,-1,0.34519999999999973
mongolia,france,3,4,2.3889,4.4128,22,34,22,0,0,1,-1,-2.0239
uae,peru,3,2,1.9653,2.745,21,27,8,0,1,0,1,-0.7797000000000001
new_zealand,usa,3,4,3.7631,3.3974,38,27,12,0,0,1,-1,0.3656999999999999
saudi_arabia,south_korea,4,5,2.4215,3.0061,22,31,8,0,0,1,-1,-0.5846
netherlands,china,4,2,2.4706,2.5529,26,24,8,0,1,0,2,-0.08230000000000004
germany,pakistan,6,5,3.4574,4.1249,31,32,16,0,1,0,1,-0.6675000000000004
philippines,oman,3,2,3.5448,2.2003,32,21,8,0,1,0,1,1.3445
singapore,india,1,4,2.6496,4.178,28,38,16,0,0,1,-3,-1.5284
panama,ethiopia,2,5,2.639,5.0293,26,37,25,0,0,1,-3,-2.3903000000000003
brazil,serbia,1,5,5.0892,3.5271999999999997,40,31,16,0,0,1,-4,1.5620000000000003
singapore,oman,5,2,2.8662,3.3641,27,30,10,0,1,0,3,-0.4979
guatemala,vietnam,1,2,3.6925999999999997,2.0696,32,21,20,0,0,1,-1,1.6229999999999998
kazakhstan,mexico,5,6,1.6378,4.2219,17,33,20,0,0,1,-1,-2.5841
switzerland,uk,3,4,3.1004,5.4562,34,50,26,0,0,1,-1,-2.3558
peru,thailand,2,4,2.138,2.634,23,21,8,0,0,1,-2,-0.496
usa,saudi_arabia,2,7,2.9406,3.1807,24,27,14,0,0,1,-5,-0.24009999999999998
mongolia,morocco,3,4,2.3072,3.44,26,35,18,0,0,1,-1,-1.1328
rwanda,guatemala,3,2,2.7619,2.7431,33,19,20,0,1,0,1,0.018799999999999706
pakistan,iceland,0,4,2.1206,3.5791,21,31,16,0,0,1,-4,-1.4585
indonesia,singapore,2,3,2.9465,2.1456999999999997,30,19,10,0,0,1,-1,0.8008000000000002
germany,south_korea,4,7,2.3912,3.2923999999999998,21,29,10,0,0,1,-3,-0.9011999999999998
philippines,usa,2,3,2.4896,2.8271,24,27,6,0,0,1,-1,-0.33750000000000036
kazakhstan,china,4,2,2.4513,2.5387,25,21,10,0,1,0,2,-0.08740000000000014
ethiopia,philippines,4,3,3.8341000000000003,2.8348,32,29,10,0,1,0,1,0.9993000000000003
uae,serbia,4,3,4.4135,4.0852,39,40,9,0,1,0,1,0.3282999999999996
mexico,canada,4,5,3.1069,3.3827000000000003,32,32,16,0,0,1,-1,-0.27580000000000027
switzerland,netherlands,1,2,1.9319,2.6582,24,22,16,0,0,1,-1,-0.7263
new_zealand,vietnam,5,3,2.6004,3.6411,22,28,12,0,1,0,2,-1.0406999999999997
india,oman,2,7,2.7872999999999997,2.8762,23,26,12,0,0,1,-5,-0.0889000000000002
brazil,france,4,2,2.8405,3.4059,21,27,14,0,1,0,2,-0.5653999999999999
panama,uk,1,3,2.8981,3.3489,25,28,8,0,0,1,-2,-0.4508000000000001
rwanda,new_zealand,3,4,3.6733000000000002,4.0677,31,32,18,0,0,1,-1,-0.3944000000000001
mongolia,guatemala,0,4,1.7907,4.551,30,32,24,0,0,1,-4,-2.7603
oman,china,5,3,2.6670000000000003,3.8595,28,27,18,0,1,0,2,-1.1925
germany,ethiopia,1,2,2.2756,3.0308,20,24,10,0,0,1,-1,-0.7552000000000003
morocco,philippines,0,4,1.6158000000000001,3.8845,20,34,22,0,0,1,-4,-2.2687
